music,uid,score
1750,toatoatoa,8
1752,toatoatoa,8
3339,toatoatoa,10
3343,toatoatoa,10
4008,toatoatoa,7
4009,toatoatoa,7
4010,toatoatoa,7
4011,toatoatoa,7
4012,toatoatoa,7
4013,toatoatoa,10
4014,toatoatoa,10
4015,toatoatoa,10
4016,toatoatoa,10
4017,toatoatoa,10
4018,toatoatoa,10
9468,toatoatoa,10
1863,toatoatoa,10
1033,toatoatoa,10
1402,toatoatoa,10
1865,toatoatoa,9
1866,toatoatoa,9
1867,toatoatoa,9
1864,toatoatoa,10
13030,toatoatoa,10
13126,toatoatoa,8
13529,toatoatoa,8
13729,toatoatoa,8
12341,toatoatoa,10
12520,toatoatoa,8
3567,toatoatoa,9
1373,toatoatoa,10
2976,toatoatoa,10
7230,toatoatoa,9
2059,toatoatoa,10
2060,toatoatoa,9
579,toatoatoa,10
3090,toatoatoa,10
3092,toatoatoa,9
3091,toatoatoa,9
1883,toatoatoa,10
1885,toatoatoa,9
1886,toatoatoa,8
11495,toatoatoa,10
11990,toatoatoa,10
11989,toatoatoa,10
8659,toatoatoa,10
9553,toatoatoa,10
9554,toatoatoa,10
1077,toatoatoa,10
1078,toatoatoa,9
12362,toatoatoa,10
12363,toatoatoa,9
12692,toatoatoa,9
13728,toatoatoa,10
13727,toatoatoa,9
13798,toatoatoa,9
9649,toatoatoa,10
9693,toatoatoa,8
9694,toatoatoa,9
9692,toatoatoa,7
13149,toatoatoa,10
13152,toatoatoa,10
13150,toatoatoa,9
13151,toatoatoa,9
13153,toatoatoa,9
269,toatoatoa,10
270,toatoatoa,9
271,toatoatoa,10
272,toatoatoa,9
1370,toatoatoa,10
1371,toatoatoa,9
1372,toatoatoa,9
1368,toatoatoa,10
1369,toatoatoa,9
1363,toatoatoa,10
1364,toatoatoa,9
1365,toatoatoa,9
2919,toatoatoa,10
2918,toatoatoa,10
11730,toatoatoa,10
13125,toatoatoa,10
532,toatoatoa,10
535,toatoatoa,9
534,toatoatoa,9
537,toatoatoa,9
533,toatoatoa,9
536,toatoatoa,8
2552,toatoatoa,10
13172,toatoatoa,10
13171,toatoatoa,9
13394,toatoatoa,9
11100,toatoatoa,10
11457,toatoatoa,9
865,toatoatoa,10
866,toatoatoa,10
867,toatoatoa,10
868,toatoatoa,9
835,toatoatoa,10
3542,toatoatoa,10
9610,toatoatoa,10
1804,toatoatoa,10
1806,toatoatoa,10
1805,toatoatoa,10
11342,toatoatoa,10
11505,toatoatoa,9
12015,toatoatoa,10
12016,toatoatoa,9
7477,toatoatoa,9
701,toatoatoa,10
702,toatoatoa,10
703,toatoatoa,9
704,toatoatoa,10
705,toatoatoa,9
706,toatoatoa,10
707,toatoatoa,9
569,toatoatoa,10
570,toatoatoa,9
571,toatoatoa,9
574,toatoatoa,9
576,toatoatoa,9
577,toatoatoa,9
88,toatoatoa,10
6206,toatoatoa,10
2586,toatoatoa,10
3584,toatoatoa,8
3585,toatoatoa,8
3586,toatoatoa,8
3587,toatoatoa,8
3589,toatoatoa,8
3588,toatoatoa,8
12284,toatoatoa,10
12901,toatoatoa,8
12902,toatoatoa,8
12903,toatoatoa,8
12904,toatoatoa,9
9953,toatoatoa,10
11352,toatoatoa,10
11480,toatoatoa,9
7543,toatoatoa,10
9440,toatoatoa,9
12249,toatoatoa,9
12251,toatoatoa,9
2572,toatoatoa,8
11841,toatoatoa,10
12145,toatoatoa,10
12149,toatoatoa,10
9921,toatoatoa,10
11519,toatoatoa,9
11520,toatoatoa,9
11521,toatoatoa,9
11522,toatoatoa,9
13903,toatoatoa,10
13904,toatoatoa,8
13905,toatoatoa,8
13906,toatoatoa,8
13907,toatoatoa,8
6222,toatoatoa,9
11266,toatoatoa,10
11551,toatoatoa,9
11498,toatoatoa,8
11499,toatoatoa,8
11500,toatoatoa,8
11501,toatoatoa,8
11502,toatoatoa,8
11503,toatoatoa,8
11504,toatoatoa,8
635,toatoatoa,10
654,toatoatoa,9
670,toatoatoa,10
676,toatoatoa,9
655,toatoatoa,10
2274,toatoatoa,9
2277,toatoatoa,9
1987,toatoatoa,10
3421,toatoatoa,8
2271,toatoatoa,10
204,toatoatoa,10
12157,toatoatoa,10
12974,toatoatoa,10
9960,toatoatoa,10
575,toatoatoa,10
679,toatoatoa,8
680,toatoatoa,9
12331,toatoatoa,10
12359,toatoatoa,9
2070,toatoatoa,10
9500,toatoatoa,9
9544,toatoatoa,9
1508,toatoatoa,10
60,toatoatoa,10
61,toatoatoa,10
62,toatoatoa,9
3345,toatoatoa,10
2966,toatoatoa,9
7413,toatoatoa,10
7414,toatoatoa,10
7415,toatoatoa,10
7417,toatoatoa,10
7418,toatoatoa,10
7419,toatoatoa,10
7420,toatoatoa,10
7421,toatoatoa,10
7422,toatoatoa,10
7416,toatoatoa,10
1057,toatoatoa,10
2504,toatoatoa,10
2505,toatoatoa,8
6190,9Relc0,8
3101,lifefinish,5
1644,ff_momiji,10
11390,Yuma_aromika66,6
10004,sola_75,4
1681,sola_75,8
9737,sola_75,7
1679,sola_75,3
3477,sola_75,6
3479,sola_75,8
3478,sola_75,4
1430,sola_75,10
1431,sola_75,5
1477,sola_75,9
3209,ootachi877,3
178,Weather　report,6
412,tomosibee3104,7
417,tomosibee3104,7
8347,tomosibee3104,7
3372,tomosibee3104,7
4395,tomosibee3104,7
4406,tomosibee3104,7
8348,tomosibee3104,7
13126,okizaki,4
8324,okizaki,5
13798,okizaki,2
68,okizaki,7
1370,rats&star,5
1371,rats&star,5
1372,rats&star,5
2531,ryukyuteada,6
12760,mikeeeee07,7
12761,mikeeeee07,10
12762,mikeeeee07,9
1746,okizaki,4
1945,kanasu7743,3
10831,kanasu7743,9
2289,kanasu7743,9
10000,kanasu7743,8
2330,kanasu7743,8
55,kanasu7743,9
10238,kanasu7743,4
9105,kidos,10
9541,kidos,7
1602,urukuhai1,6
9642,misutsu940612,10
13551,urukuhai1,6
13659,urukuhai1,5
684,misutsu940612,10
13177,urukuhai1,5
13179,urukuhai1,5
12286,scycsw09,7
12285,scycsw09,7
13177,scycsw09,7
13179,scycsw09,7
2289,sola_75,5
338,hsn_y,10
2601,hsn_y,10
2596,hsn_y,10
3770,hsn_y,10
11548,hsn_y,10
7544,hsn_y,10
10784,hsn_y,10
7413,hsn_y,10
170,hsn_y,10
1988,tomosibee3104,7
13551,scycsw09,7
13659,scycsw09,10
13452,hsn_y,7
2274,miED703,6
3094,hsn_y,10
10581,大喰い,9
11408,大喰い,9
11486,大喰い,9
1410,toatoatoa,8
13956,okizaki,5
3584,さ、,8
2601,さ、,9
13152,さ、,10
1609,さ、,10
13149,さ、,10
13150,さ、,10
13153,さ、,10
13151,さ、,10
9544,さ、,9
2307,さ、,10
2309,さ、,10
2452,さ、,9
2850,さ、,10
102,さ、,10
2494,toatoatoa,9
12923,Forever01,5
1744,Forever01,5
12922,Forever01,9
188,Forever01,5
187,Forever01,8
185,Forever01,5
186,Forever01,9
6204,arkugia,10
405,sola_75,10
2631,sola_75,6
701,kuro8139,10
2882,ikuradondoko,7
70,ikuradondoko,8
2293,miyumeututu,10
1602,怒りの壺,7
2122,花より団子,7
7784,花より団子,6
7783,花より団子,7
13976,怒りの壺,7
7663,lifefinish,3
1220,save8239,10
870,save8239,10
527,valcanX2,5
528,valcanX2,7
529,valcanX2,9
530,valcanX2,8
12259,valcanX2,6
12303,valcanX2,8
598,valcanX2,7
12091,matnanashi,7
12352,matnanashi,9
9630,lighthouse,5
1017,lighthouse,4
2126,Keykimu,8
2130,Keykimu,8
2128,Keykimu,9
2129,Keykimu,7
4755,Keykimu,8
2127,Keykimu,9
998,JAKOKO,10
12341,Roze,7
13728,agonyrose,10
13798,agonyrose,10
6791,scycsw09,7
7019,scycsw09,9
8014,scycsw09,7
8015,scycsw09,7
8016,scycsw09,7
1746,HinamoriAmu,4
13249,ryukyuteada,4
7,HinamoriAmu,6
8,HinamoriAmu,9
3495,talkshowhost,3
595,yamatsubame,10
9694,kupibo,7
9692,kupibo,7
479,matnanashi,10
8771,ryukyuteada,5
4640,ryukyuteada,3
1017,ryukyuteada,4
6892,ryukyuteada,3
207,matnanashi,1
701,matnanashi,9
12166,tasogarenai,8
12395,tasogarenai,9
12394,tasogarenai,8
6906,tasogarenai,7
7727,tasogarenai,7
13250,ryukyuteada,3
13551,outer,8
13659,outer,8
12286,outer,9
12285,outer,8
503,大喰い,10
507,大喰い,10
508,大喰い,10
509,大喰い,10
512,大喰い,10
502,大喰い,10
506,大喰い,10
7265,大喰い,10
10784,大喰い,10
10785,大喰い,10
3635,大喰い,9
3637,大喰い,9
13831,okizaki,6
4602,miyumeututu,7
8518,enkn_9905,9
2586,enkn_9905,7
10581,outer,9
11408,outer,9
11486,outer,9
7007,Kagamin,10
11549,Yukimi_Tori,10
2601,suiko,10
2596,suiko,10
2599,suiko,10
3427,suiko,9
4511,suiko,10
1644,nt9pass,7
12165,yukiho,5
12362,suiko,10
12363,suiko,8
13728,suiko,10
13798,suiko,10
2850,yukiho,10
9642,yukiho,7
40,yukiho,7
46,yukiho,9
6181,yukiho,10
1961,yukiho,8
1602,yukiho,10
2131,yukiho,9
1094,yukiho,10
701,oilwater01,10
702,oilwater01,10
703,oilwater01,8
704,oilwater01,8
705,oilwater01,10
706,oilwater01,10
707,oilwater01,9
1428,yukiho,10
1430,yukiho,10
1423,yukiho,10
1427,yukiho,10
1418,yukiho,9
982,yukiho,10
1431,yukiho,10
4617,yukiho,7
3670,yukiho,10
532,yukiho,10
2248,yukiho,9
1609,yukiho,9
1892,yukiho,10
3329,yukiho,7
207,yukiho,7
2289,yukiho,8
2682,yukiho,7
1623,yukiho,7
3180,yukiho,8
1933,yukiho,7
3343,yukiho,9
2113,yukiho,8
616,yukiho,10
615,yukiho,10
3671,yukiho,9
1804,yukiho,10
5755,yukiho,10
542,yukiho,10
549,yukiho,10
595,yukiho,8
541,yukiho,9
569,yukiho,9
869,yukiho,9
12354,yukiho,9
533,yukiho,8
1805,yukiho,8
3709,sukn,1
3710,sukn,3
3711,sukn,5
3712,sukn,6
3713,sukn,2
3714,sukn,6
606,yukiho,8
975,yukiho,9
546,yukiho,9
547,yukiho,8
548,yukiho,7
13109,yukiho,6
13108,yukiho,6
1168,yukiho,9
553,yukiho,9
13110,yukiho,6
4605,yukiho,10
9702,yukiho,6
13027,ss_LCA,10
13028,ss_LCA,9
6129,yukiho,8
532,valcanX2,9
534,valcanX2,8
537,valcanX2,10
1430,matnanashi,9
1423,matnanashi,9
2269,lindsey0116,10
2270,lindsey0116,10
3322,8qh,7
6244,valcanX2,4
2437,tuz25,7
11100,tuz25,7
3345,tuz25,7
2966,tuz25,7
3105,tuz25,7
6875,OSANAN,7
2586,O2sawatani,3
1325,O2sawatani,6
11247,yamadayo,7
13551,downer,7
13659,downer,8
12286,downer,7
12285,downer,8
10924,sukn,2
10925,sukn,4
2624,oyaimin,10
9823,Forever01,8
9824,Forever01,5
9825,Forever01,6
1388,yukiho,9
13728,O2sawatani,7
13727,O2sawatani,8
13798,O2sawatani,8
12286,rin.hikaru320,10
12285,rin.hikaru320,9
12362,O2sawatani,9
12363,O2sawatani,6
13551,O2sawatani,10
13659,O2sawatani,9
12286,O2sawatani,6
11153,O2sawatani,4
9375,O2sawatani,9
11730,O2sawatani,9
70,O2sawatani,8
13125,O2sawatani,5
12341,O2sawatani,7
791,O2sawatani,8
4941,O2sawatani,8
13177,O2sawatani,8
13179,O2sawatani,10
12286,yamadayo,7
13551,oyaimin,10
13659,oyaimin,10
7297,Amatooth_,10
13956,Amatooth_,9
61,Amatooth_,9
60,Amatooth_,10
8473,Amatooth_,10
14028,てんたくるす,6
14028,O2sawatani,9
14028,maccha724,9
1814,fureiaqua,10
14028,Amatooth_,10
14028,oyaimin,10
14029,てんたくるす,3
14028,music398,10
13728,tunk,10
13727,tunk,10
13798,tunk,10
14028,Take4816,10
13728,yakan,10
13727,yakan,8
13798,yakan,10
14028,egoist1269,10
14028,sonia02,10
452,vivid_poke,7
453,vivid_poke,10
454,vivid_poke,10
1690,vivid_poke,10
694,vivid_poke,10
14028,0504,10
2028,mikeeeee07,8
2029,mikeeeee07,10
2030,mikeeeee07,10
835,asteryukari,9
89,misutsu940612,10
7006,ghm_afterall,5
7007,ghm_afterall,5
10100,neppa,7
14028,ranaluso,10
13551,ranaluso,10
13659,ranaluso,9
14028,nakka2007,7
12286,ranaluso,9
12285,ranaluso,10
11153,ranaluso,8
11247,ranaluso,10
14028,oosoraoosora,6
171,ranaluso,8
1084,ranaluso,9
1085,ranaluso,8
1086,ranaluso,7
1485,ranaluso,10
1816,ranaluso,9
1488,ranaluso,8
1486,ranaluso,10
12091,ranaluso,10
12352,ranaluso,9
12353,ranaluso,7
12350,ranaluso,7
12351,ranaluso,7
6749,kanasu7743,7
2886,ranaluso,8
2887,ranaluso,7
14028,こななyang,10
2672,ranaluso,7
1815,ranaluso,7
14028,ikakurage,9
1209,ARIACE,8
1169,ARIACE,10
4642,ARIACE,7
67,ranaluso,10
68,ranaluso,10
7,ranaluso,10
13551,yhan,10
8,ranaluso,10
13659,yhan,10
12286,yhan,10
12285,yhan,10
11153,yhan,10
11247,yhan,10
412,ranaluso,10
417,ranaluso,9
8347,ranaluso,9
3372,ranaluso,9
4395,ranaluso,7
4406,ranaluso,8
8348,ranaluso,10
14028,maher,10
421,ranaluso,9
11403,XOeec,10
9602,vivid_poke,8
9604,vivid_poke,4
9637,vivid_poke,5
2307,Forever01,7
2309,Forever01,8
860,Forever01,5
422,ranaluso,9
424,ranaluso,10
428,ranaluso,10
430,ranaluso,9
432,ranaluso,9
433,ranaluso,8
434,ranaluso,10
435,ranaluso,7
436,ranaluso,8
425,ranaluso,10
4412,ranaluso,7
4413,ranaluso,5
2850,miretto,6
12286,tokunaga,6
12285,tokunaga,5
14028,waravim,10
2663,まつ,10
2659,まつ,5
525,まつ,6
2661,まつ,6
4406,vivid_poke,7
1715,まつ,7
12305,okizaki,4
2660,まつ,10
8115,okizaki,4
1831,まつ,9
14028,rin.hikaru320,7
932,まつ,8
574,まつ,6
798,da/yashiro,9
703,まつ,3
6823,まつ,4
102,da/yashiro,9
110,da/yashiro,9
113,da/yashiro,9
2563,まつ,7
6782,まつ,3
103,da/yashiro,9
704,まつ,1
122,da/yashiro,9
963,まつ,7
951,まつ,6
959,まつ,6
3183,まつ,5
576,まつ,5
6866,まつ,5
2662,まつ,10
8111,まつ,3
8110,まつ,5
4461,まつ,6
2447,まつ,8
2254,まつ,7
2448,まつ,5
2248,まつ,7
3150,まつ,7
14028,T_8s3i,7
6824,まつ,6
4430,まつ,4
4423,まつ,3
1284,まつ,4
6781,まつ,2
578,まつ,1
577,まつ,1
705,まつ,1
3188,まつ,1
119,da/yashiro,9
4431,まつ,3
3146,まつ,5
3135,まつ,5
3142,まつ,2
3125,まつ,6
1286,まつ,7
6913,Yuma_aromika66,3
8084,Yuma_aromika66,4
8085,Yuma_aromika66,3
8086,Yuma_aromika66,5
2489,matnanashi,7
555,ranaluso,9
557,ranaluso,7
556,ranaluso,8
561,ranaluso,9
563,ranaluso,8
562,ranaluso,8
12259,O2sawatani,5
14029,O2sawatani,8
412,vivid_poke,9
93,okizaki,6
88,okizaki,4
13551,yamadayo,10
10076,ryukyuteada,3
2886,ryukyuteada,6
1892,rin.hikaru320,7
1908,rin.hikaru320,7
579,rageonmay,5
13457,ryukyuteada,6
13452,ryukyuteada,7
13729,downer,7
13030,downer,8
13126,downer,9
12341,downer,8
12520,downer,7
11767,okizaki,4
12507,okizaki,6
11342,okizaki,3
11505,okizaki,4
2601,okizaki,5
2596,okizaki,5
2597,okizaki,3
2598,okizaki,3
2599,okizaki,4
2600,okizaki,5
2595,okizaki,5
12362,okizaki,4
12363,okizaki,2
12692,okizaki,2
798,大喰い,7
4419,まつ,6
3715,まつ,7
4464,まつ,10
523,まつ,7
8347,vivid_poke,3
11363,ryukyuteada,7
11153,okizaki,3
11247,okizaki,6
12286,okizaki,3
12285,okizaki,5
13551,okizaki,4
13659,okizaki,5
702,okizaki,3
703,okizaki,5
704,okizaki,4
705,okizaki,5
706,okizaki,5
707,okizaki,5
1168,okizaki,3
550,okizaki,3
551,okizaki,3
553,okizaki,3
554,okizaki,2
13110,okizaki,1
546,okizaki,5
547,okizaki,3
548,okizaki,3
549,okizaki,4
13109,okizaki,2
541,okizaki,4
544,okizaki,5
543,okizaki,3
545,okizaki,2
542,okizaki,3
13108,okizaki,2
7319,okizaki,5
60,okizaki,4
61,okizaki,5
8473,okizaki,3
62,okizaki,6
7297,okizaki,4
12362,大喰い,9
13149,okizaki,5
9659,okizaki,5
2885,okizaki,2
11972,okizaki,2
579,okizaki,5
1033,okizaki,6
1430,okizaki,3
766,okizaki,6
12351,okizaki,5
2293,okizaki,5
9359,okizaki,2
12284,okizaki,5
1486,okizaki,5
5545,okizaki,5
3740,okizaki,5
12259,okizaki,3
12300,okizaki,4
12301,okizaki,2
12302,okizaki,3
12303,okizaki,1
12304,okizaki,4
9375,okizaki,4
9546,okizaki,3
9547,okizaki,4
9548,okizaki,4
9549,okizaki,4
9550,okizaki,5
9551,okizaki,4
2586,okizaki,3
3584,okizaki,4
3585,okizaki,4
3586,okizaki,5
3587,okizaki,3
3589,okizaki,2
3588,okizaki,3
840,okizaki,5
3609,okizaki,2
171,okizaki,5
1084,okizaki,5
1085,okizaki,3
1086,okizaki,3
1485,okizaki,4
1488,okizaki,4
7543,okizaki,3
9440,okizaki,3
1929,okizaki,4
1934,okizaki,3
1931,okizaki,3
1933,okizaki,4
13610,okizaki,5
13611,okizaki,5
9642,okizaki,4
9882,okizaki,4
9649,okizaki,5
9693,okizaki,3
9694,okizaki,5
9692,okizaki,3
10258,okizaki,5
1674,okizaki,5
1688,okizaki,5
1689,okizaki,5
3259,okizaki,3
3260,okizaki,5
1678,okizaki,6
3261,okizaki,3
1675,okizaki,3
1676,okizaki,4
1677,okizaki,3
3256,okizaki,6
3257,okizaki,2
3258,okizaki,2
12098,okizaki,4
12278,okizaki,3
13732,okizaki,4
13733,okizaki,2
12452,okizaki,2
12453,okizaki,2
9948,okizaki,4
9980,okizaki,3
6720,okizaki,4
8595,okizaki,4
9100,okizaki,2
11399,okizaki,5
12091,okizaki,4
12352,okizaki,5
12353,okizaki,6
12350,okizaki,3
6190,okizaki,4
6191,okizaki,3
6192,okizaki,3
6193,okizaki,4
6194,okizaki,5
6195,okizaki,3
6196,okizaki,3
6197,okizaki,2
552,okizaki,5
807,okizaki,6
6700,okizaki,6
6206,okizaki,4
6222,okizaki,3
9092,okizaki,4
9096,okizaki,5
9097,okizaki,4
9098,okizaki,3
11266,okizaki,5
11551,okizaki,3
11498,okizaki,3
11499,okizaki,4
11500,okizaki,4
11501,okizaki,3
11502,okizaki,4
11503,okizaki,2
11504,okizaki,2
12699,okizaki,5
12910,okizaki,3
12911,okizaki,4
12912,okizaki,3
12913,okizaki,4
9636,okizaki,6
9822,okizaki,4
14028,mura4869,10
12362,kakakaria,10
12363,kakakaria,9
12692,kakakaria,7
13728,kakakaria,10
13727,kakakaria,8
13798,kakakaria,9
1790,kakakaria,9
1791,kakakaria,10
1792,kakakaria,3
1793,kakakaria,9
1794,kakakaria,7
1795,kakakaria,5
555,kakakaria,10
556,kakakaria,3
1800,kakakaria,10
561,kakakaria,9
563,kakakaria,9
558,kakakaria,9
9083,kakakaria,10
9084,kakakaria,9
13831,lifefinish,3
137,miretto,3
845,ykyk2466,10
6190,yakan,7
6191,yakan,7
6192,yakan,7
6193,yakan,9
6194,yakan,7
6195,yakan,6
6196,yakan,7
6197,yakan,5
6198,yakan,5
6199,yakan,7
6200,yakan,5
6201,yakan,7
11153,ss_LCA,8
11247,ss_LCA,9
14028,redjoker,10
3670,finalphoenix,7
11167,okizaki,5
9907,okizaki,6
8659,kuro8139,8
12286,ss_LCA,9
12285,ss_LCA,10
6497,Olympia_38,9
2858,Olympia_38,9
6498,Olympia_38,9
6499,Olympia_38,9
629,lifefinish,3
963,lifefinish,3
13028,chococorne,10
13970,chococorne,10
3356,chococorne,10
1502,mikeeeee07,9
1503,mikeeeee07,10
2350,Yukimi_Tori,10
2935,Yuma_aromika66,4
422,vivid_poke,5
430,vivid_poke,3
435,vivid_poke,8
13149,kuro,10
13152,kuro,10
13150,kuro,9
13151,kuro,10
13153,kuro,10
11593,kuro,9
12685,kuro,9
3427,kuro,9
4513,kuro,10
4514,kuro,10
4516,kuro,10
2934,Yuma_aromika66,8
428,vivid_poke,5
4413,vivid_poke,4
434,vivid_poke,7
433,vivid_poke,8
425,vivid_poke,6
424,vivid_poke,4
4412,vivid_poke,4
421,vivid_poke,2
436,vivid_poke,4
562,kakakaria,3
557,kakakaria,7
559,kakakaria,9
145,Forever01,6
9501,Forever01,6
1145,enkn_9905,7
1146,enkn_9905,7
1147,enkn_9905,7
1983,enkn_9905,7
2850,rosetta,7
12352,rosetta,7
12353,rosetta,7
2020,taguma1026,8
1231,taguma1026,3
1238,taguma1026,6
1239,taguma1026,7
1233,taguma1026,1
1240,taguma1026,1
8596,taguma1026,3
8597,taguma1026,10
1418,taguma1026,10
1424,taguma1026,7
1425,taguma1026,3
1426,taguma1026,3
1427,taguma1026,5
1428,taguma1026,7
4736,taguma1026,7
4737,taguma1026,7
410,taguma1026,5
922,taguma1026,5
903,taguma1026,3
912,taguma1026,9
924,taguma1026,3
910,taguma1026,3
4359,taguma1026,2
4360,taguma1026,1
921,taguma1026,4
923,taguma1026,4
925,taguma1026,3
926,taguma1026,3
579,taguma1026,4
581,taguma1026,5
580,taguma1026,2
582,taguma1026,1
583,taguma1026,1
405,taguma1026,7
1148,taguma1026,9
406,taguma1026,4
407,taguma1026,4
2478,taguma1026,10
2479,taguma1026,3
2480,taguma1026,2
1363,taguma1026,8
1364,taguma1026,3
1365,taguma1026,5
1430,taguma1026,10
1433,taguma1026,3
1431,taguma1026,8
1477,taguma1026,3
1679,taguma1026,4
1680,taguma1026,2
1948,taguma1026,9
1957,taguma1026,1
842,taguma1026,4
1366,taguma1026,7
1367,taguma1026,6
4605,taguma1026,7
1796,taguma1026,3
1798,taguma1026,1
1797,taguma1026,1
569,taguma1026,10
570,taguma1026,3
571,taguma1026,3
573,taguma1026,10
574,taguma1026,5
576,taguma1026,3
577,taguma1026,3
578,taguma1026,3
1892,taguma1026,7
1912,taguma1026,7
1908,taguma1026,8
1913,taguma1026,8
3623,taguma1026,2
3624,taguma1026,1
1790,taguma1026,8
1791,taguma1026,7
1792,taguma1026,2
1793,taguma1026,1
1794,taguma1026,1
1795,taguma1026,6
1419,taguma1026,7
6752,taguma1026,3
211,taguma1026,5
2019,taguma1026,3
1612,taguma1026,8
3670,taguma1026,10
3669,taguma1026,3
3466,taguma1026,3
3467,taguma1026,1
3469,taguma1026,1
1613,taguma1026,7
1615,taguma1026,7
2039,taguma1026,8
2043,taguma1026,3
2064,taguma1026,3
2065,taguma1026,2
1814,taguma1026,9
2332,taguma1026,3
561,taguma1026,5
563,taguma1026,2
562,taguma1026,3
9645,taguma1026,2
2655,taguma1026,7
2276,taguma1026,10
555,taguma1026,10
557,taguma1026,2
556,taguma1026,3
8136,taguma1026,7
2021,taguma1026,8
405,rosetta,7
12277,rosetta,7
407,rosetta,7
11730,rosetta,7
870,rosetta,7
13305,soulfeeler316,8
2023,taguma1026,2
2274,taguma1026,3
2277,taguma1026,2
10708,taguma1026,3
6116,taguma1026,5
2924,taguma1026,3
4614,taguma1026,9
4616,taguma1026,2
4615,taguma1026,3
6727,taguma1026,1
1800,taguma1026,8
1801,taguma1026,3
1878,taguma1026,2
1616,taguma1026,7
3453,taguma1026,9
1226,taguma1026,4
2601,taguma1026,9
2596,taguma1026,8
2599,taguma1026,9
2600,taguma1026,7
1609,taguma1026,10
3354,taguma1026,5
1526,taguma1026,4
84,taguma1026,3
80,taguma1026,2
3077,taguma1026,3
7826,taguma1026,3
1517,taguma1026,5
1502,taguma1026,3
1503,taguma1026,3
2282,taguma1026,8
7224,taguma1026,7
593,taguma1026,8
983,taguma1026,5
974,taguma1026,3
870,taguma1026,9
871,taguma1026,5
764,taguma1026,3
869,taguma1026,7
13452,taguma1026,7
13453,taguma1026,6
1681,taguma1026,3
845,taguma1026,9
608,taguma1026,4
503,taguma1026,4
507,taguma1026,3
508,taguma1026,2
509,taguma1026,2
512,taguma1026,2
502,taguma1026,1
506,taguma1026,8
7265,taguma1026,2
10784,taguma1026,5
10785,taguma1026,7
2269,taguma1026,8
2270,taguma1026,5
1938,taguma1026,7
1942,taguma1026,7
1940,taguma1026,7
1988,taguma1026,4
2186,taguma1026,3
2177,taguma1026,9
3451,taguma1026,4
2201,taguma1026,3
4490,taguma1026,5
4491,taguma1026,6
532,taguma1026,1
535,taguma1026,8
1423,taguma1026,7
9701,nakka2007,4
11164,nakka2007,5
2307,waravim,5
14028,melt_1039,7
1622,MGN,7
10521,MGN,5
959,miED703,8
1484,miED703,1
441,vivid_poke,5
794,kidos,7
11775,yuki1210,7
13949,Raktmit,10
569,kuro,10
570,kuro,10
571,kuro,9
573,kuro,10
574,kuro,10
438,vivid_poke,4
440,vivid_poke,3
439,vivid_poke,5
437,vivid_poke,4
3506,vivid_poke,6
2293,ykyk2466,10
4602,ykyk2466,7
12699,wing5536,10
6190,rosetta,7
12183,rosetta,7
12219,rosetta,7
12225,rosetta,7
12239,rosetta,7
12295,rosetta,7
1759,rosetta,7
13027,R0053y,10
8659,R0053y,8
9553,R0053y,9
9554,R0053y,10
3615,R0053y,7
11730,R0053y,10
13125,R0053y,10
8115,R0053y,10
70,R0053y,10
529,R0053y,10
530,R0053y,10
532,R0053y,10
535,R0053y,10
534,R0053y,10
537,R0053y,10
533,R0053y,10
536,R0053y,10
1291,R0053y,10
1292,R0053y,10
1288,R0053y,10
1289,R0053y,10
